delta_B,1_A_1_0,1_A_1_1,1_E_0,1_E_1,1_T_1,1_T_2_0,1_T_2_1,3_A_2,3_T_1_0,3_T_1_1,3_T_2
28.30737714458645,33.5205760904315,92.75450758905471,15.565806705917037,71.61043976426683,47.08812323509194,15.348157240102168,43.520712085495276,54.55596549595746,0.0,39.189799558155585,26.248588351371012
28.353935330679523,33.526553565632504,92.83941272447481,15.56504634998715,71.70208273081784,47.133564540402496,15.347754097614631,43.565439652510825,54.64796498736108,0.0,39.2341239826836,26.294029656681563
28.400493516772592,33.532513074403,92.92434099481034,15.564287402005226,71.79372945790577,47.1790084299555,15.347351223893638,43.61017211924477,54.73996706300716,0.0,39.278453575696545,26.339473546234572
28.44705170286566,33.538454689868196,93.00929230945638,15.563529859021166,71.88537993100108,47.224454895011135,15.346948621274997,43.65490946588161,54.83197171415586,0.0,39.32278831971474,26.384920011290202
28.49360988895873,33.544378484799516,93.09426657823859,15.562773718085428,71.97703413565034,47.26990392686789,15.346546292063476,43.69965167271357,54.92397893210568,0.0,39.36712819733519,26.430369043146957
28.5401680750518,33.550284531616455,93.17926371141077,15.56201897624916,72.06869205747573,47.31535551686245,15.346144238533135,43.74439872013996,55.01598870819331,0.0,39.41147319123123,26.475820633141517
28.586726261144868,33.556172902388354,93.26428361965277,15.561265630564243,72.16035368217456,47.36080965636941,15.345742462927609,43.78915058866634,55.10800103379334,0.0,39.45582328415208,26.52127477264848
28.633284447237937,33.562043668836246,93.34932621406834,15.560513678083451,72.2520189955188,47.406266336801124,15.345340967460485,43.83390725890383,55.20001590031813,0.0,39.50017845892245,26.566731453080198
28.679842633331006,33.56789690233471,93.43439140618264,15.559763115860525,72.34368798335449,47.45172554960751,15.344939754315588,43.87866871156842,55.29203329921758,0.0,39.54453869844215,26.612190665886576
28.72640081942408,33.5737326739136,93.51947910794037,15.559013940950278,72.43536063160136,47.497187286275825,15.34453882564733,43.923434927480244,55.384053221978974,0.0,39.58890398568571,26.657652402554895
28.772959005517148,33.57955105425986,93.60458923170339,15.558266150408661,72.52703692625226,47.54265153833046,15.34413818358097,43.96820588756281,55.47607566012668,0.0,39.63327430370192,26.703116654609534
28.819517191610217,33.58535211371935,93.68972169024855,15.557519741292882,72.6187168533727,47.58811829733279,15.343737830212968,44.01298157284239,55.56810060522208,0.0,39.677649635613506,26.74858341361186
28.866075377703286,33.591135922298555,93.77487639676562,15.556774710661491,72.71040039910035,47.633587554880926,15.343337767611272,44.05776196444729,55.66012804886328,0.0,39.722029964616695,26.794052671159992
28.91263356379636,33.59690254966639,93.86005326485501,15.55603105557447,72.8020875496446,47.67905930260954,15.342937997815618,44.102547043607096,55.75215798268497,0.0,39.766415273980854,26.839524418888605
28.959191749889428,33.60265206515596,93.94525220852573,15.555288773093315,72.89377829128604,47.724533532189675,15.342538522837836,44.147336791652094,55.84419039835817,0.0,39.81080554704807,26.88499864846875
29.005749935982497,33.60838453776627,94.0304731421932,15.55454786028112,72.98547261037604,47.77001023532858,15.342139344662137,44.192131190012525,55.93622528759015,0.0,39.855200767232795,26.930475351607644
