delta_B,2_T_2_0,2_T_2_1,2_T_2_2,2_T_2_3,2_T_2_4,2_T_1_0,2_T_1_1,2_T_1_2,2_T_1_3,2_T_1_4,2_E_0,2_E_1,2_E_2,2_E_3,4_T_1_0,4_T_1_1,4_A_2,4_T_2,2_A_1,2_A_2
0.08276903962404726,18.222486943584354,23.45686754580338,26.01403741623635,38.421000669771736,61.43102873426225,18.39614268926012,23.06826014129496,23.237861247225936,23.972674191320117,38.33848304055694,18.20883310678352,23.35294015918599,25.917159314159047,61.49826638834978,0.0,15.510754286118946,1.496912737420181,0.669222341179708,18.56822234117971,38.56822234117971
0.08794210460055023,18.241386572248437,23.488878738073478,26.057812022202363,38.45344893894523,61.46356181050501,18.421957217942495,23.078896227785005,23.262255930377158,24.04232855914314,38.367650146726724,18.214197377129715,23.390426915844106,25.95581529043882,61.534146672965875,0.0,15.543582605186502,1.5909228716015045,0.7115018255960032,18.610501825596003,38.610501825596
0.09311516957705317,18.260128215709138,23.520615229564058,26.10208967177657,38.485872812876615,61.49630545912332,18.447186977771423,23.089522028177893,23.287029470361823,24.112256027986017,38.39701688475254,18.21798922256645,23.429003094731133,25.995052575300804,61.570133879487244,0.0,15.576513538157565,1.68498431273458,0.7538326169640484,18.652832616964048,38.65283261696405
0.09828823455355613,18.278711532585607,23.55208834933879,26.14685842835542,38.51827172691624,61.5292595700795,18.471838818346228,23.10013558737352,23.312180138209847,24.18245184201265,38.42658322133331,18.22023320484246,23.468655254107986,26.034859334400792,61.60622742336207,0.0,15.609546435588882,1.7790967360977823,0.7962143905622221,18.69521439056222,38.69521439056222
0.10346129953005909,18.29713621291376,23.58330949496086,26.192106259597114,38.550645123918706,61.562424030361825,18.495919796331208,23.110735084960435,23.337705900737973,24.25291121274735,38.456349126975304,18.22095581331719,23.50936721961253,26.07522454133413,61.64242672407785,0.0,15.642680651520555,1.8732598187111635,0.8386468234105728,18.73764682341057,38.73764682341057
0.10863436450656203,18.31540197849416,23.614290095001067,26.23782107457806,38.582992454269714,61.5957987239584,18.519437161284646,23.121318825311096,23.363604438723065,24.323629324913977,38.48631457606866,18.22018526527918,23.55112030865723,26.116137952942722,61.67873120514887,0.0,15.675915543481203,1.9674732393390313,0.8811295942734121,18.78012959427341,38.78012959427341
0.11380742948306499,18.333508583204672,23.645041573604946,26.283990758924084,38.61531317591213,61.629383531831394,18.542398341394307,23.13188522841397,23.389873164651185,24.394601342054983,38.51647954696279,18.217951303176186,23.593893558651985,26.157590083883864,61.7151402941036,0.0,15.709250472492505,2.0617366784922266,0.923662383661577,18.822662383661577,38.82266238366158
0.11898049445956795,18.351455813277145,23.67557531725532,26.330603207780797,38.64760675437138,61.66317833189145,18.564810929174616,23.142432821398224,23.416509240038643,24.465822411922847,38.54684402204179,18.214284991617852,23.637663955947705,26.199572180704866,61.75165342247132,0.0,15.74268480307303,2.1560498184300347,0.9662448738343565,18.865244873834353,38.865244873834364
0.1241535594360709,18.369243487538256,23.705902643827123,26.377646356526306,38.67987266278019,61.6971829989729,18.586682667179478,23.152960230706714,23.44350959232152,24.53728767163833,38.57740798779874,18.20921851677203,23.682406662679362,26.24207619562319,61.788270025769094,0.0,15.77621790324149,2.250412343161808,1.0088767488010981,18.907876748801097,38.9078767488011
0.12932662441257384,18.38687145761417,23.73603477399552,26.425108209165526,38.712110381902676,61.731397404809016,18.608021433782763,23.16346617487354,23.470870931309655,24.608992252611248,38.60817143490971,18.202784990493516,23.7280952390085,26.285094760174076,61.82498954348827,0.0,15.809849144519323,2.3448239384482696,1.0515576943225309,18.95055769432253,38.950557694322534
0.1344996893890768,18.404339608098862,23.76598280502502,26.47297686437852,38.74431940015757,61.76582141800791,18.62883522907638,23.173949457863472,23.498589765200162,24.680931285221106,38.63913435830675,18.195018261213878,23.774701858608985,26.328621158852513,61.861811419080766,0.0,15.843577901932685,2.4392842918024957,1.0942873979117265,18.993287397911725,38.99328739791172
